time_ps,time_ns,msd_nm2,sem_nm2
49010,49.01,28.1244317,0.811228834
49020,49.02,28.1296825,0.811014407
49030,49.03,28.1350597,0.810760684
49040,49.04,28.1402243,0.810571505
49050,49.05,28.1456433,0.810340494
49060,49.06,28.1509104,0.810078102
49070,49.07,28.1562562,0.80987023
49080,49.08,28.1615727,0.809661956
49090,49.09,28.1670673,0.809426692
49100,49.1,28.1724895,0.809222772
49110,49.11,28.1783498,0.809061777
49120,49.12,28.1839101,0.808813358
49130,49.13,28.1897713,0.808571593
49140,49.14,28.195603,0.808341663
49150,49.15,28.2017223,0.808164868
49160,49.16,28.2077557,0.808015581
49170,49.17,28.2137893,0.807835609
49180,49.18,28.2195022,0.807675533
49190,49.19,28.2256609,0.807483643
49200,49.2,28.2317328,0.807257189
49210,49.21,28.2381697,0.80701575
49220,49.22,28.2446232,0.806737239
49230,49.23,28.2509761,0.806528378
49240,49.24,28.257929,0.806406461
49250,49.25,28.2649802,0.806272702
49260,49.26,28.2715344,0.806158976
49270,49.27,28.2782169,0.806047245
49280,49.28,28.284652,0.805896065
49290,49.29,28.2911813,0.805848556
49300,49.3,28.2983628,0.805767805
49310,49.31,28.3048129,0.80572022
49320,49.32,28.311699,0.805600963
49330,49.33,28.3190407,0.805465374
49340,49.34,28.3260898,0.805347716
49350,49.35,28.3333643,0.80529719
49360,49.36,28.3404254,0.805254967
49370,49.37,28.347507,0.805197583
49380,49.38,28.3546938,0.805181161
49390,49.39,28.361597,0.805164951
49400,49.4,28.368401,0.805195863
49410,49.41,28.3752098,0.805277032
49420,49.42,28.3820936,0.805357266
49430,49.43,28.3894798,0.805451696
49440,49.44,28.3962698,0.805520813
49450,49.45,28.4027053,0.805532028
49460,49.46,28.4094195,0.805467698
49470,49.47,28.4162134,0.805531746
49480,49.48,28.4230247,0.805554149
49490,49.49,28.4295123,0.805616494
49500,49.5,28.4363315,0.8057104
49510,49.51,28.443134,0.805741561
49520,49.52,28.4494677,0.805771198
49530,49.53,28.4560644,0.80587391
49540,49.54,28.4622797,0.805895695
49550,49.55,28.4683317,0.805861345
49560,49.56,28.4745231,0.805718911
49570,49.57,28.480396,0.805698745
49580,49.58,28.4864878,0.805674396
49590,49.59,28.4925873,0.80559123
49600,49.6,28.4987202,0.805486247
49610,49.61,28.5049815,0.805278049
49620,49.62,28.5112634,0.805087438
49630,49.63,28.5177374,0.804858402
49640,49.64,28.5246064,0.80467
49650,49.65,28.5319026,0.804463637
49660,49.66,28.5383551,0.804290371
49670,49.67,28.5449394,0.804146685
49680,49.68,28.5510117,0.803999464
49690,49.69,28.55711,0.803847709
49700,49.7,28.5633302,0.803679314
49710,49.71,28.5691715,0.80349187
49720,49.72,28.5745637,0.803284558
49730,49.73,28.5793989,0.803137485
49740,49.74,28.5840835,0.803013981
49750,49.75,28.5889662,0.802932465
49760,49.76,28.5936145,0.802819109
49770,49.77,28.5985493,0.802653799
49780,49.78,28.6035123,0.802522422
49790,49.79,28.6081719,0.802316506
49800,49.8,28.6130923,0.802135403
49810,49.81,28.6179091,0.801976409
49820,49.82,28.622656,0.801853402
49830,49.83,28.6274957,0.801728347
49840,49.84,28.6323067,0.801581992
49850,49.85,28.6373161,0.801413909
49860,49.86,28.6424333,0.801170958
49870,49.87,28.6479351,0.800969448
49880,49.88,28.6531914,0.800784055
49890,49.89,28.6586264,0.800543818
49900,49.9,28.6638642,0.800304452
49910,49.91,28.6691054,0.800052125
49920,49.92,28.6749606,0.799893938
49930,49.93,28.6808322,0.799719728
49940,49.94,28.6868012,0.799467722
49950,49.95,28.6927697,0.799279616
49960,49.96,28.6985501,0.798976763
49970,49.97,28.7048664,0.798631784
49980,49.98,28.7110017,0.798314321
49990,49.99,28.7172766,0.798024167
50000,50,28.7235606,0.797690277
50010,50.01,28.7300223,0.797367339
50020,50.02,28.7363814,0.796863407
50030,50.03,28.7432604,0.796454467
50040,50.04,28.7500045,0.796005218
50050,50.05,28.756718,0.795647492
50060,50.06,28.7635682,0.795257128
50070,50.07,28.7705978,0.794872311
50080,50.08,28.777583,0.794419068
50090,50.09,28.7842518,0.794035425
50100,50.1,28.7911296,0.793627051
50110,50.11,28.7978546,0.793236813
50120,50.12,28.8042968,0.792764995
50130,50.13,28.8110159,0.79235345
50140,50.14,28.8174249,0.791923608
50150,50.15,28.8241643,0.79161248
50160,50.16,28.8308726,0.791328034
50170,50.17,28.8377157,0.791115707
50180,50.18,28.8449354,0.790884854
50190,50.19,28.8522868,0.790602889
50200,50.2,28.8593849,0.790347428
50210,50.21,28.8662151,0.789989827
50220,50.22,28.8732939,0.789705066
50230,50.23,28.8804392,0.789414715
50240,50.24,28.8876309,0.789149055
50250,50.25,28.8953004,0.788885198
50260,50.26,28.9027014,0.788592216
50270,50.27,28.9098461,0.788337728
50280,50.28,28.9165918,0.788045593
50290,50.29,28.9233718,0.78771239
50300,50.3,28.9305025,0.7874024
50310,50.31,28.937327,0.787123413
50320,50.32,28.9439801,0.786793732
50330,50.33,28.9505386,0.786479859
50340,50.34,28.9575849,0.786191393
50350,50.35,28.9642922,0.785859684
50360,50.36,28.9705281,0.785558975
50370,50.37,28.976932,0.785209164
50380,50.38,28.9832213,0.78496215
50390,50.39,28.9892986,0.784686538
50400,50.4,28.9953044,0.784391397
50410,50.41,29.0020187,0.78407253
50420,50.42,29.0084611,0.783764514
50430,50.43,29.0148632,0.783434071
50440,50.44,29.0214652,0.783066174
50450,50.45,29.0282242,0.782662272
50460,50.46,29.0346339,0.782182083
50470,50.47,29.0419237,0.781756115
50480,50.48,29.0493475,0.781324374
50490,50.49,29.0570209,0.780861712
50500,50.5,29.064544,0.780505881
50510,50.51,29.0719973,0.780078689
50520,50.52,29.0796165,0.779659356
50530,50.53,29.0870364,0.779289699
50540,50.54,29.0940633,0.778934517
50550,50.55,29.1014034,0.778629135
50560,50.56,29.1088722,0.778323568
50570,50.57,29.1164249,0.778057861
50580,50.58,29.1235142,0.777743796
50590,50.59,29.1307238,0.777350178
50600,50.6,29.138058,0.776921328
50610,50.61,29.145483,0.776618164
50620,50.62,29.1525515,0.776364533
50630,50.63,29.1592214,0.776096982
50640,50.64,29.1657445,0.775811471
50650,50.65,29.1720435,0.775651581
50660,50.66,29.1783872,0.775412458
50670,50.67,29.1847585,0.775139264
50680,50.68,29.1910449,0.774841069
50690,50.69,29.1975662,0.774461272
50700,50.7,29.2039515,0.774097839
50710,50.71,29.2100034,0.773754075
50720,50.72,29.2163188,0.773495368
50730,50.73,29.2226153,0.773251621
50740,50.74,29.2290419,0.772968587
50750,50.75,29.2358034,0.772696289
50760,50.76,29.2426355,0.772455542
50770,50.77,29.248931,0.772177707
50780,50.78,29.255239,0.771912305
50790,50.79,29.2616103,0.771712122
50800,50.8,29.2683019,0.771470317
50810,50.81,29.274532,0.771366607
50820,50.82,29.2804422,0.771237141
50830,50.83,29.286509,0.771163739
50840,50.84,29.2926502,0.771099558
50850,50.85,29.2990628,0.770978984
50860,50.86,29.3055788,0.770835811
50870,50.87,29.3116372,0.77065141
50880,50.88,29.3177453,0.770484337
50890,50.89,29.3238199,0.770289827
50900,50.9,29.3300259,0.770115734
50910,50.91,29.335882,0.769892538
50920,50.92,29.3419309,0.769666836
50930,50.93,29.3479944,0.769446131
50940,50.94,29.3544215,0.769209748
50950,50.95,29.3606387,0.769021022
50960,50.96,29.3668143,0.768830911
50970,50.97,29.3726363,0.768629917
50980,50.98,29.3786643,0.768357833
50990,50.99,29.3847287,0.768103611
51000,51,29.390407,0.767855896
51010,51.01,29.3963877,0.767674036
51020,51.02,29.4021542,0.767536195
51030,51.03,29.4076829,0.76734851
51040,51.04,29.413104,0.767172916
51050,51.05,29.4179733,0.766906005
51060,51.06,29.4227854,0.766666351
51070,51.07,29.4278733,0.766468776
51080,51.08,29.4324914,0.766256476
51090,51.09,29.4368503,0.766014219
51100,51.1,29.4410939,0.765739816
51110,51.11,29.4455885,0.765517606
51120,51.12,29.4506087,0.765278643
51130,51.13,29.4553126,0.764980875
51140,51.14,29.4600316,0.764752353
51150,51.15,29.4648131,0.764568817
51160,51.16,29.4699774,0.764432608
51170,51.17,29.4741826,0.764289711
51180,51.18,29.4784265,0.764166416
51190,51.19,29.4829325,0.763955863
51200,51.2,29.4880455,0.76377199
51210,51.21,29.4924897,0.763536441
51220,51.22,29.4967001,0.763327466
51230,51.23,29.501166,0.76310093
51240,51.24,29.5055101,0.762873398
51250,51.25,29.5097733,0.762642492
51260,51.26,29.5140929,0.762463512
51270,51.27,29.5186241,0.762249408
51280,51.28,29.5229487,0.762055027
51290,51.29,29.5276455,0.761805547
51300,51.3,29.5325058,0.761516
51310,51.31,29.5370314,0.761226563
51320,51.32,29.5416371,0.760966344
51330,51.33,29.5463701,0.760692508
51340,51.34,29.5509181,0.76038448
51350,51.35,29.5556533,0.760120066
51360,51.36,29.5604361,0.759920284
51370,51.37,29.5651429,0.75968729
51380,51.38,29.5700029,0.759538977
51390,51.39,29.5752086,0.759417192
51400,51.4,29.5802931,0.759174038
51410,51.41,29.5854582,0.758945561
51420,51.42,29.590552,0.758635781
51430,51.43,29.5955115,0.758419288
51440,51.44,29.6006555,0.758143748
51450,51.45,29.6060122,0.757870384
51460,51.46,29.6114981,0.757650857
51470,51.47,29.617139,0.757380208
51480,51.48,29.6221596,0.757117371
51490,51.49,29.6270985,0.756893721
51500,51.5,29.6320254,0.756647756
51510,51.51,29.6368924,0.756448394
51520,51.52,29.6417552,0.756153746
51530,51.53,29.6463465,0.755863737
51540,51.54,29.6510441,0.755677558
51550,51.55,29.6559159,0.755393864
51560,51.56,29.6611369,0.755135831
51570,51.57,29.6662002,0.75496131
51580,51.58,29.6712765,0.75476517
51590,51.59,29.6763932,0.754493173
51600,51.6,29.6814288,0.754328526
51610,51.61,29.6863643,0.754187564
51620,51.62,29.6916269,0.754035698
51630,51.63,29.6963895,0.753864243
51640,51.64,29.7010372,0.753706043
51650,51.65,29.7051954,0.753522742
51660,51.66,29.709551,0.753373923
51670,51.67,29.7140703,0.7532416
51680,51.68,29.7183396,0.753063827
51690,51.69,29.7224774,0.752827429
51700,51.7,29.7269882,0.752601019
51710,51.71,29.7313469,0.752389035
51720,51.72,29.7354966,0.752253545
51730,51.73,29.739997,0.752014485
51740,51.74,29.744201,0.751724095
51750,51.75,29.7484087,0.751397009
51760,51.76,29.7521917,0.75110158
51770,51.77,29.7558068,0.750761414
51780,51.78,29.7595111,0.750436371
51790,51.79,29.7628351,0.750077626
51800,51.8,29.7662979,0.749798113
51810,51.81,29.7699288,0.74944935
51820,51.82,29.7735311,0.749117727
51830,51.83,29.7770179,0.748798912
51840,51.84,29.7800189,0.748540157
51850,51.85,29.7830757,0.748390673
51860,51.86,29.7860157,0.748135499
51870,51.87,29.789154,0.747901692
51880,51.88,29.7924196,0.747671677
51890,51.89,29.7960359,0.74739308
51900,51.9,29.7999599,0.747201991
51910,51.91,29.8039005,0.747011356
51920,51.92,29.8076192,0.746810513
51930,51.93,29.8113626,0.746551939
51940,51.94,29.8153496,0.746259886
51950,51.95,29.8196199,0.745984898
51960,51.96,29.8236764,0.745777024
51970,51.97,29.8274359,0.745680616
51980,51.98,29.8312563,0.745525101
51990,51.99,29.8348676,0.745361853
52000,52,29.8386209,0.745136639
52010,52.01,29.8422071,0.744934195
52020,52.02,29.8455943,0.744706404
52030,52.03,29.8489067,0.744547498
52040,52.04,29.8519257,0.74439077
52050,52.05,29.8552369,0.744203758
52060,52.06,29.8590061,0.744002861
52070,52.07,29.8627694,0.743765189
52080,52.08,29.8664373,0.743534277
52090,52.09,29.8704047,0.743374874
52100,52.1,29.8743285,0.743162203
52110,52.11,29.8783793,0.742870665
52120,52.12,29.8826433,0.742610401
52130,52.13,29.8866466,0.742364589
52140,52.14,29.8902544,0.742078802
52150,52.15,29.894036,0.741812695
52160,52.16,29.8978909,0.741499541
52170,52.17,29.9018601,0.741253124
52180,52.18,29.9053269,0.740955474
52190,52.19,29.9087218,0.740692429
52200,52.2,29.9123348,0.740420471
52210,52.21,29.9158273,0.740226691
52220,52.22,29.9194095,0.740041698
52230,52.23,29.9232127,0.739844849
52240,52.24,29.9273656,0.739672825
52250,52.25,29.9316622,0.739465491
52260,52.26,29.935242,0.739314583
52270,52.27,29.9386446,0.739124938
52280,52.28,29.941771,0.738934013
52290,52.29,29.9450031,0.738813234
52300,52.3,29.9485853,0.738658295
52310,52.31,29.9518628,0.738590599
52320,52.32,29.9546778,0.738475082
52330,52.33,29.9579019,0.73849954
52340,52.34,29.9610283,0.738420689
52350,52.35,29.96423,0.738318596
52360,52.36,29.9680365,0.738244885
52370,52.37,29.9722717,0.738168821
52380,52.38,29.9768456,0.738102951
52390,52.39,29.9813442,0.738061088
52400,52.4,29.985645,0.73795862
52410,52.41,29.9899597,0.737844325
52420,52.42,29.9946571,0.737725983
52430,52.43,29.9988822,0.737544932
52440,52.44,30.0030244,0.737387871
52450,52.45,30.0071855,0.737177149
52460,52.46,30.0114627,0.736920402
52470,52.47,30.0160339,0.736710127
52480,52.48,30.0207034,0.736579256
52490,52.49,30.0251791,0.736392872
52500,52.5,30.0300954,0.736238625
52510,52.51,30.0347186,0.736094058
52520,52.52,30.0393405,0.735850496
52530,52.53,30.04379,0.735608908
52540,52.54,30.0485728,0.735427149
52550,52.55,30.0534796,0.73524322
52560,52.56,30.0576879,0.735059618
52570,52.57,30.0629127,0.734841631
52580,52.58,30.068042,0.734585024
52590,52.59,30.0733307,0.734329314
52600,52.6,30.0782434,0.73403645
52610,52.61,30.0833865,0.73375066
52620,52.62,30.0887039,0.733482597
52630,52.63,30.094001,0.733258684
52640,52.64,30.0995614,0.733068661
52650,52.65,30.1055115,0.732908
52660,52.66,30.1116465,0.732748527
52670,52.67,30.1181202,0.732651131
52680,52.68,30.1244359,0.732476289
52690,52.69,30.1313835,0.73221829
52700,52.7,30.1379799,0.73197299
52710,52.71,30.145073,0.731802448
52720,52.72,30.1517007,0.731683199
52730,52.73,30.158304,0.731552301
52740,52.74,30.1645239,0.73137355
52750,52.75,30.170893,0.731252781
52760,52.76,30.1775221,0.731093383
52770,52.77,30.184327,0.730948301
52780,52.78,30.1916576,0.730813447
52790,52.79,30.1987755,0.730671726
52800,52.8,30.2055088,0.730501389
52810,52.81,30.2126717,0.730335534
52820,52.82,30.2193274,0.730083573
52830,52.83,30.2254008,0.729817155
52840,52.84,30.2313806,0.729575906
52850,52.85,30.2377057,0.729344291
52860,52.86,30.2434437,0.729175848
52870,52.87,30.2494023,0.728932092
52880,52.88,30.2554928,0.72862208
52890,52.89,30.2619014,0.728357108
52900,52.9,30.2680144,0.728018105
52910,52.91,30.2737011,0.727749414
52920,52.92,30.2794327,0.727507417
52930,52.93,30.2853927,0.727275174
52940,52.94,30.2913356,0.727058097
52950,52.95,30.2972955,0.726908715
52960,52.96,30.3033061,0.726761273
52970,52.97,30.3089437,0.726557118
52980,52.98,30.3146379,0.726360606
52990,52.99,30.3206849,0.726177454
53000,53,30.3266981,0.725961143
53010,53.01,30.3323128,0.725783649
53020,53.02,30.3381889,0.725588915
53030,53.03,30.3440731,0.725363125
53040,53.04,30.3496715,0.725128755
53050,53.05,30.355336,0.724895638
53060,53.06,30.3613102,0.724679506
53070,53.07,30.3673496,0.724546066
53080,53.08,30.3736516,0.724347849
53090,53.09,30.3799274,0.724096995
53100,53.1,30.3862498,0.723827387
53110,53.11,30.3923429,0.723559288
53120,53.12,30.3986569,0.72319362
53130,53.13,30.4046937,0.722832645
53140,53.14,30.4110188,0.722446651
53150,53.15,30.4173745,0.722042416
53160,53.16,30.4238964,0.721656795
53170,53.17,30.4306454,0.721292269
53180,53.18,30.4375444,0.720858512
53190,53.19,30.4442072,0.720464217
53200,53.2,30.4509625,0.720046733
53210,53.21,30.4578217,0.719652561
53220,53.22,30.4643279,0.719293255
53230,53.23,30.4706384,0.718953459
53240,53.24,30.4769824,0.718556177
53250,53.25,30.4831841,0.718190642
53260,53.26,30.4898208,0.717808607
53270,53.27,30.4962836,0.717395859
53280,53.28,30.5027706,0.717095099
53290,53.29,30.5092919,0.716725978
53300,53.3,30.5157134,0.716414165
53310,53.31,30.5224805,0.716048682
53320,53.32,30.5289049,0.715734875
53330,53.33,30.5354855,0.715407529
53340,53.34,30.5421232,0.714999684
53350,53.35,30.548792,0.714614659
53360,53.36,30.5554444,0.71414265
53370,53.37,30.562649,0.713726381
53380,53.38,30.569669,0.713271592
53390,53.39,30.5766854,0.712895118
53400,53.4,30.5840487,0.712465661
53410,53.41,30.5909973,0.712088814
53420,53.42,30.5972228,0.711702855
53430,53.43,30.6038626,0.711321645
53440,53.44,30.6102698,0.710925099
53450,53.45,30.6158432,0.710538528
53460,53.46,30.6218722,0.710161398
53470,53.47,30.6278344,0.709785667
53480,53.48,30.6338283,0.709388928
53490,53.49,30.6404525,0.70904237
53500,53.5,30.6469863,0.70858769
53510,53.51,30.6537295,0.708175584
53520,53.52,30.6606358,0.707794576
53530,53.53,30.6672538,0.707390451
53540,53.54,30.6739247,0.706955416
53550,53.55,30.6805711,0.706573351
53560,53.56,30.6872506,0.706235268
53570,53.57,30.6937399,0.705899265
53580,53.58,30.7000476,0.705541361
53590,53.59,30.7065581,0.705139217
53600,53.6,30.7134883,0.704797514
53610,53.61,30.7205209,0.704434589
53620,53.62,30.7277007,0.704072826
53630,53.63,30.7348795,0.703706664
53640,53.64,30.7422038,0.703417904
53650,53.65,30.7499347,0.703151626
53660,53.66,30.7577059,0.70292828
53670,53.67,30.765775,0.702634904
53680,53.68,30.7733179,0.70223174
53690,53.69,30.7810784,0.701911817
53700,53.7,30.7885814,0.701618938
53710,53.71,30.7961636,0.701302291
53720,53.72,30.8039476,0.700957738
53730,53.73,30.8117528,0.70062973
53740,53.74,30.8202942,0.700275099
53750,53.75,30.8283867,0.700009267
53760,53.76,30.8363818,0.699801918
53770,53.77,30.84369,0.699505755
53780,53.78,30.8509549,0.699268962
53790,53.79,30.8580238,0.698993062
53800,53.8,30.8654095,0.698740014
53810,53.81,30.8722357,0.698485661
53820,53.82,30.8794978,0.698221196
53830,53.83,30.887032,0.69803887
53840,53.84,30.8942407,0.697852256
53850,53.85,30.9014374,0.697642667
53860,53.86,30.9090574,0.697481993
53870,53.87,30.9170847,0.697415107
53880,53.88,30.9250282,0.697274719
53890,53.89,30.9330165,0.697199997
53900,53.9,30.9408449,0.697189502
53910,53.91,30.9484103,0.69713264
53920,53.92,30.9562096,0.697088881
53930,53.93,30.9637287,0.69704423
53940,53.94,30.9712646,0.696913288
53950,53.95,30.9788348,0.69673473
53960,53.96,30.9857782,0.696594422
53970,53.97,30.9927247,0.696476767
53980,53.98,30.999186,0.696323834
53990,53.99,31.0054973,0.696209564
54000,54,31.0118399,0.696178059
54010,54.01,31.0180517,0.696142384
54020,54.02,31.0243595,0.696026482
54030,54.03,31.0304792,0.695991712
54040,54.04,31.0369078,0.695922379
54050,54.05,31.0433293,0.695754276
54060,54.06,31.0495952,0.695595711
54070,54.07,31.0563059,0.695435973
54080,54.08,31.0632819,0.695294099
54090,54.09,31.0702592,0.695152305
54100,54.1,31.0772552,0.694944932
54110,54.11,31.0843922,0.694729034
54120,54.12,31.0913418,0.694520355
54130,54.13,31.0987091,0.694343226
54140,54.14,31.1066202,0.694159416
54150,54.15,31.114913,0.694011727
54160,54.16,31.1222848,0.693885804
54170,54.17,31.1299307,0.693854121
54180,54.18,31.1373312,0.693865589
54190,54.19,31.1448483,0.693849462
54200,54.2,31.1516379,0.693768673
54210,54.21,31.1581144,0.693782363
54220,54.22,31.1646241,0.693730953
54230,54.23,31.171627,0.693637723
54240,54.24,31.1784566,0.69354298
54250,54.25,31.1853869,0.693452565
54260,54.26,31.1922695,0.693404533
54270,54.27,31.1993582,0.693249751
54280,54.28,31.2067425,0.693031534
54290,54.29,31.2146581,0.69285046
54300,54.3,31.2222146,0.692712892
54310,54.31,31.2296267,0.692538236
54320,54.32,31.2371226,0.692414539
54330,54.33,31.2446647,0.692274717
54340,54.34,31.2522225,0.692113787
54350,54.35,31.2594665,0.691992504
54360,54.36,31.2667041,0.691900113
54370,54.37,31.2742965,0.691738466
54380,54.38,31.2820619,0.691548207
54390,54.39,31.2897462,0.691345116
54400,54.4,31.297198,0.691098083
54410,54.41,31.3042534,0.690848485
54420,54.42,31.3110177,0.690489085
54430,54.43,31.3170717,0.690157651
54440,54.44,31.3230195,0.689744823
54450,54.45,31.3284746,0.689460424
54460,54.46,31.3341537,0.689102865
54470,54.47,31.3400908,0.688732663
54480,54.48,31.3460405,0.688461355
54490,54.49,31.3518824,0.688245488
54500,54.5,31.3582535,0.688067753
54510,54.51,31.3643981,0.687832776
54520,54.52,31.3709364,0.687631104
54530,54.53,31.3774071,0.687364033
54540,54.54,31.3836294,0.687008766
54550,54.55,31.3898972,0.686581819
54560,54.56,31.3957681,0.686205194
54570,54.57,31.4019807,0.685798084
54580,54.58,31.4087978,0.685500378
54590,54.59,31.4150594,0.685237262
54600,54.6,31.4211645,0.684925348
54610,54.61,31.42764,0.684653694
54620,54.62,31.434373,0.684334713
54630,54.63,31.4413196,0.684042257
54640,54.64,31.4478354,0.683735794
54650,54.65,31.4541099,0.683393714
54660,54.66,31.4605194,0.6830573
54670,54.67,31.4676026,0.682699355
54680,54.68,31.4747035,0.682371351
54690,54.69,31.4813745,0.682107559
54700,54.7,31.4874087,0.681866674
54710,54.71,31.4935569,0.681598742
54720,54.72,31.4995977,0.681381807
54730,54.73,31.5063481,0.681195494
54740,54.74,31.5132865,0.680998219
54750,54.75,31.5202445,0.680812646
54760,54.76,31.5270843,0.680727095
54770,54.77,31.5337886,0.680628258
54780,54.78,31.5406538,0.680472677
54790,54.79,31.5473438,0.680322882
54800,54.8,31.554083,0.680191698
54810,54.81,31.5605031,0.680100261
54820,54.82,31.5671702,0.680123066
54830,54.83,31.574034,0.68005335
54840,54.84,31.5805925,0.680067295
54850,54.85,31.5874553,0.680151276
54860,54.86,31.5940345,0.680163388
54870,54.87,31.6003732,0.680212672
54880,54.88,31.6069096,0.680260384
54890,54.89,31.6130465,0.68028696
54900,54.9,31.6190864,0.680368899
54910,54.91,31.6250091,0.680357067
54920,54.92,31.6304779,0.68038136
54930,54.93,31.6358533,0.680419004
54940,54.94,31.6412733,0.680449608
54950,54.95,31.6467326,0.680406619
54960,54.96,31.6528194,0.680378757
54970,54.97,31.6585425,0.680285277
54980,54.98,31.6646137,0.680207779
54990,54.99,31.6711095,0.680229792
55000,55,31.6775611,0.680224691
55010,55.01,31.6842513,0.680225394
55020,55.02,31.690536,0.680187123
55030,55.03,31.6968971,0.680200428
55040,55.04,31.7031859,0.680165303
55050,55.05,31.7094195,0.680184927
55060,55.06,31.7160303,0.680221969
55070,55.07,31.7226078,0.680275106
55080,55.08,31.7291949,0.680321145
55090,55.09,31.7354661,0.680349204
55100,55.1,31.7414429,0.680398161
55110,55.11,31.7477268,0.680467984
55120,55.12,31.7548713,0.680577802
55130,55.13,31.7619981,0.680638922
55140,55.14,31.7694025,0.68070902
55150,55.15,31.7767119,0.680889176
55160,55.16,31.7841644,0.680962057
55170,55.17,31.7917661,0.681058237
55180,55.18,31.7989968,0.681129599
55190,55.19,31.80579,0.681293899
55200,55.2,31.8128962,0.681451968
55210,55.21,31.8199433,0.681657826
55220,55.22,31.8271711,0.681821017
55230,55.23,31.8344591,0.681917439
55240,55.24,31.8421747,0.68204889
55250,55.25,31.8492244,0.682177516
55260,55.26,31.8561751,0.682299584
55270,55.27,31.8631724,0.682473347
55280,55.28,31.8698895,0.682535462
55290,55.29,31.8763274,0.682703555
55300,55.3,31.8827275,0.682851193
55310,55.31,31.8895034,0.683004795
55320,55.32,31.8958851,0.683211107
55330,55.33,31.9021374,0.68348633
55340,55.34,31.9081159,0.68373491
55350,55.35,31.9146734,0.683935313
55360,55.36,31.920954,0.684092233
55370,55.37,31.9275519,0.6841566
55380,55.38,31.9338252,0.684252456
55390,55.39,31.9404603,0.684307073
55400,55.4,31.9473541,0.684435443
55410,55.41,31.9541112,0.684566516
55420,55.42,31.9605637,0.68467318
55430,55.43,31.9667938,0.684809323
55440,55.44,31.9727622,0.68491912
55450,55.45,31.9786107,0.685010548
55460,55.46,31.9848501,0.685090575
55470,55.47,31.9915006,0.685144922
55480,55.48,31.9977738,0.68505564
55490,55.49,32.0037714,0.684980654
55500,55.5,32.0101815,0.684979259
55510,55.51,32.016567,0.68494246
55520,55.52,32.0230828,0.684930458
55530,55.53,32.0296069,0.684966873
55540,55.54,32.0363553,0.68511189
55550,55.55,32.0435312,0.685250034
55560,55.56,32.0508251,0.685448256
55570,55.57,32.0581526,0.685681441
55580,55.58,32.0653173,0.685946095
55590,55.59,32.0726984,0.686151816
55600,55.6,32.0798663,0.686352539
55610,55.61,32.0862171,0.686522106
55620,55.62,32.0926933,0.686740975
55630,55.63,32.0987554,0.6867984
55640,55.64,32.1045341,0.686967437
55650,55.65,32.1104257,0.687097486
55660,55.66,32.1160932,0.687238486
55670,55.67,32.1217646,0.687502611
55680,55.68,32.1274498,0.687691798
55690,55.69,32.1328542,0.687911372
55700,55.7,32.1388483,0.688055274
55710,55.71,32.1452283,0.688215378
55720,55.72,32.1518367,0.688319366
55730,55.73,32.1587674,0.688415006
55740,55.74,32.1653937,0.688527633
55750,55.75,32.1718001,0.688691973
55760,55.76,32.1783998,0.688884239
55770,55.77,32.1850945,0.688944012
55780,55.78,32.1912239,0.689112838
55790,55.79,32.1976541,0.689326964
55800,55.8,32.2040448,0.68949947
55810,55.81,32.210948,0.689620367
55820,55.82,32.2175923,0.689813882
55830,55.83,32.2239783,0.689980389
55840,55.84,32.2305333,0.690196655
55850,55.85,32.2368903,0.690338046
55860,55.86,32.2429979,0.690415799
55870,55.87,32.2492057,0.690475682
55880,55.88,32.2554807,0.690594458
55890,55.89,32.2617979,0.690767479
55900,55.9,32.2683647,0.690906418
55910,55.91,32.2746683,0.69104663
55920,55.92,32.2810047,0.691131307
55930,55.93,32.2872877,0.691199096
55940,55.94,32.2940931,0.691300143
55950,55.95,32.3008345,0.691395402
55960,55.96,32.3077494,0.691553019
55970,55.97,32.3149021,0.69170808
55980,55.98,32.3219535,0.691851119
55990,55.99,32.3284697,0.691933277
56000,56,32.3350768,0.692036574
56010,56.01,32.341882,0.692040323
56020,56.02,32.3487547,0.6920892
56030,56.03,32.3555906,0.692182458
56040,56.04,32.3622477,0.69215113
56050,56.05,32.3688222,0.692136977
56060,56.06,32.3749183,0.692095707
56070,56.07,32.3818347,0.69205765
56080,56.08,32.3887869,0.69215128
56090,56.09,32.3957955,0.692299829
56100,56.1,32.4029646,0.69236077
56110,56.11,32.4101808,0.692363313
56120,56.12,32.4170883,0.69238886
56130,56.13,32.4240578,0.692382594
56140,56.14,32.4305394,0.692408934
56150,56.15,32.4370546,0.692511131
56160,56.16,32.4439221,0.69260457
56170,56.17,32.4506615,0.692660385
56180,56.18,32.4571534,0.692797764
56190,56.19,32.4637174,0.693061331
56200,56.2,32.4702356,0.693174275
56210,56.21,32.4767055,0.693296461
56220,56.22,32.4828899,0.693358923
56230,56.23,32.4893081,0.693475451
56240,56.24,32.4956406,0.693469631
56250,56.25,32.5023623,0.693476161
56260,56.26,32.5087683,0.693485466
56270,56.27,32.5151323,0.693475689
56280,56.28,32.5212936,0.693475515
56290,56.29,32.5279884,0.693550416
56300,56.3,32.5346209,0.693650312
56310,56.31,32.5411855,0.693840502
56320,56.32,32.5480388,0.694019705
56330,56.33,32.5544566,0.694216144
56340,56.34,32.5606109,0.694459329
56350,56.35,32.5669375,0.694749213
56360,56.36,32.5732569,0.695064245
56370,56.37,32.5796742,0.695328562
56380,56.38,32.5867637,0.695634604
56390,56.39,32.5941034,0.695967597
