epoch,lr,step,test_neg_dy_l1_loss,test_total_l1_loss,test_y_l1_loss,train_neg_dy_mse_loss,train_total_mse_loss,train_y_mse_loss,val_neg_dy_l1_loss,val_neg_dy_mse_loss,val_total_l1_loss,val_total_mse_loss,val_y_l1_loss,val_y_mse_loss
156.0,0.0005000000237487257,4238,10.580602645874023,10.580602645874023,0.0,148.5783233642578,148.5783233642578,0.0,10.396345138549805,176.122802734375,10.396345138549805,176.122802734375,0.0,0.0
157.0,0.0005000000237487257,4265,,,,146.97340393066406,146.97340393066406,0.0,10.31126594543457,174.110107421875,10.31126594543457,174.110107421875,0.0,0.0
158.0,0.0005000000237487257,4292,10.486674308776855,10.486674308776855,0.0,147.19288635253906,147.19288635253906,0.0,10.289532661437988,173.19290161132812,10.289532661437988,173.19290161132812,0.0,0.0
159.0,0.0005000000237487257,4319,,,,146.60678100585938,146.60678100585938,0.0,10.328022003173828,173.939208984375,10.328022003173828,173.939208984375,0.0,0.0
160.0,0.0005000000237487257,4346,10.38202953338623,10.38202953338623,0.0,144.7923583984375,144.7923583984375,0.0,10.24008560180664,171.3713836669922,10.24008560180664,171.3713836669922,0.0,0.0
161.0,0.0005000000237487257,4373,,,,145.3436737060547,145.3436737060547,0.0,10.302825927734375,173.2949676513672,10.302825927734375,173.2949676513672,0.0,0.0
162.0,0.0005000000237487257,4400,10.459607124328613,10.459607124328613,0.0,144.93270874023438,144.93270874023438,0.0,10.284236907958984,172.12359619140625,10.284236907958984,172.12359619140625,0.0,0.0
163.0,0.0005000000237487257,4427,,,,144.39068603515625,144.39068603515625,0.0,10.31208324432373,173.736572265625,10.31208324432373,173.736572265625,0.0,0.0
164.0,0.0005000000237487257,4454,10.404870986938477,10.404870986938477,0.0,145.16867065429688,145.16867065429688,0.0,10.227633476257324,170.9364013671875,10.227633476257324,170.9364013671875,0.0,0.0
165.0,0.0005000000237487257,4481,,,,142.40615844726562,142.40615844726562,0.0,10.201295852661133,169.37400817871094,10.201295852661133,169.37400817871094,0.0,0.0
166.0,0.0005000000237487257,4508,10.427102088928223,10.427102088928223,0.0,143.0449981689453,143.0449981689453,0.0,10.27501106262207,172.3094482421875,10.27501106262207,172.3094482421875,0.0,0.0
167.0,0.0005000000237487257,4535,,,,142.15293884277344,142.15293884277344,0.0,10.238807678222656,171.15284729003906,10.238807678222656,171.15284729003906,0.0,0.0
168.0,0.0005000000237487257,4562,10.443909645080566,10.443909645080566,0.0,143.47267150878906,143.47267150878906,0.0,10.261069297790527,171.81906127929688,10.261069297790527,171.81906127929688,0.0,0.0
169.0,0.0005000000237487257,4589,,,,142.3805389404297,142.3805389404297,0.0,10.152563095092773,168.47512817382812,10.152563095092773,168.47512817382812,0.0,0.0
170.0,0.0005000000237487257,4616,10.296052932739258,10.296052932739258,0.0,140.78634643554688,140.78634643554688,0.0,10.153356552124023,168.25906372070312,10.153356552124023,168.25906372070312,0.0,0.0
171.0,0.0005000000237487257,4643,,,,140.87876892089844,140.87876892089844,0.0,10.155078887939453,168.65606689453125,10.155078887939453,168.65606689453125,0.0,0.0
172.0,0.0005000000237487257,4670,10.297739028930664,10.297739028930664,0.0,141.07455444335938,141.07455444335938,0.0,10.12313461303711,167.40142822265625,10.12313461303711,167.40142822265625,0.0,0.0
173.0,0.0005000000237487257,4697,,,,140.32046508789062,140.32046508789062,0.0,10.186393737792969,169.79095458984375,10.186393737792969,169.79095458984375,0.0,0.0
174.0,0.0005000000237487257,4724,10.324309349060059,10.324309349060059,0.0,140.92547607421875,140.92547607421875,0.0,10.156072616577148,168.24594116210938,10.156072616577148,168.24594116210938,0.0,0.0
175.0,0.0005000000237487257,4751,,,,139.69874572753906,139.69874572753906,0.0,10.099102020263672,166.55398559570312,10.099102020263672,166.55398559570312,0.0,0.0
176.0,0.0005000000237487257,4778,10.239154815673828,10.239154815673828,0.0,138.78750610351562,138.78750610351562,0.0,10.09920883178711,166.8770751953125,10.09920883178711,166.8770751953125,0.0,0.0
177.0,0.0005000000237487257,4805,,,,140.24757385253906,140.24757385253906,0.0,10.11699104309082,167.19712829589844,10.11699104309082,167.19712829589844,0.0,0.0
178.0,0.0005000000237487257,4832,10.252948760986328,10.252948760986328,0.0,138.43760681152344,138.43760681152344,0.0,10.087807655334473,166.2481689453125,10.087807655334473,166.2481689453125,0.0,0.0
179.0,0.0005000000237487257,4859,,,,139.3137664794922,139.3137664794922,0.0,10.17519760131836,169.028564453125,10.17519760131836,169.028564453125,0.0,0.0
180.0,0.0005000000237487257,4886,10.316015243530273,10.316015243530273,0.0,139.2526092529297,139.2526092529297,0.0,10.126594543457031,167.77493286132812,10.126594543457031,167.77493286132812,0.0,0.0
181.0,0.0005000000237487257,4913,,,,137.76499938964844,137.76499938964844,0.0,10.092948913574219,166.65493774414062,10.092948913574219,166.65493774414062,0.0,0.0
182.0,0.0005000000237487257,4940,10.165494918823242,10.165494918823242,0.0,137.28822326660156,137.28822326660156,0.0,9.97858715057373,162.61216735839844,9.97858715057373,162.61216735839844,0.0,0.0
183.0,0.0005000000237487257,4967,,,,136.3279266357422,136.3279266357422,0.0,9.989920616149902,163.24798583984375,9.989920616149902,163.24798583984375,0.0,0.0
184.0,0.0005000000237487257,4994,10.164970397949219,10.164970397949219,0.0,136.0572967529297,136.0572967529297,0.0,9.990771293640137,162.70626831054688,9.990771293640137,162.70626831054688,0.0,0.0
185.0,0.0005000000237487257,5021,,,,135.77923583984375,135.77923583984375,0.0,10.000764846801758,163.31747436523438,10.000764846801758,163.31747436523438,0.0,0.0
186.0,0.0005000000237487257,5048,10.139965057373047,10.139965057373047,0.0,135.05862426757812,135.05862426757812,0.0,10.052597045898438,164.87985229492188,10.052597045898438,164.87985229492188,0.0,0.0
187.0,0.0005000000237487257,5075,,,,136.4986114501953,136.4986114501953,0.0,10.128486633300781,167.2677764892578,10.128486633300781,167.2677764892578,0.0,0.0
188.0,0.0005000000237487257,5102,10.172296524047852,10.172296524047852,0.0,136.4984588623047,136.4984588623047,0.0,10.004051208496094,163.4698944091797,10.004051208496094,163.4698944091797,0.0,0.0
189.0,0.0005000000237487257,5129,,,,135.0953826904297,135.0953826904297,0.0,9.95095443725586,161.4894561767578,9.95095443725586,161.4894561767578,0.0,0.0
190.0,0.0005000000237487257,5156,10.110580444335938,10.110580444335938,0.0,133.92674255371094,133.92674255371094,0.0,9.931966781616211,161.28457641601562,9.931966781616211,161.28457641601562,0.0,0.0
191.0,0.0005000000237487257,5183,,,,135.17100524902344,135.17100524902344,0.0,9.936813354492188,161.07565307617188,9.936813354492188,161.07565307617188,0.0,0.0
192.0,0.0005000000237487257,5210,10.06824016571045,10.06824016571045,0.0,133.51808166503906,133.51808166503906,0.0,9.925880432128906,160.98471069335938,9.925880432128906,160.98471069335938,0.0,0.0
193.0,0.0005000000237487257,5237,,,,132.73098754882812,132.73098754882812,0.0,9.961522102355957,161.73439025878906,9.961522102355957,161.73439025878906,0.0,0.0
194.0,0.0005000000237487257,5264,10.224843978881836,10.224843978881836,0.0,134.23635864257812,134.23635864257812,0.0,10.094154357910156,166.24017333984375,10.094154357910156,166.24017333984375,0.0,0.0
195.0,0.0005000000237487257,5291,,,,133.4766845703125,133.4766845703125,0.0,9.945995330810547,161.62051391601562,9.945995330810547,161.62051391601562,0.0,0.0
196.0,0.0005000000237487257,5318,10.03361988067627,10.03361988067627,0.0,132.2266387939453,132.2266387939453,0.0,9.889150619506836,159.70697021484375,9.889150619506836,159.70697021484375,0.0,0.0
197.0,0.0005000000237487257,5345,,,,132.6220703125,132.6220703125,0.0,9.929244995117188,161.04244995117188,9.929244995117188,161.04244995117188,0.0,0.0
198.0,0.0005000000237487257,5372,10.012085914611816,10.012085914611816,0.0,132.19491577148438,132.19491577148438,0.0,9.837446212768555,158.63070678710938,9.837446212768555,158.63070678710938,0.0,0.0
199.0,0.0005000000237487257,5399,,,,130.972412109375,130.972412109375,0.0,9.822303771972656,157.8074188232422,9.822303771972656,157.8074188232422,0.0,0.0
200.0,0.0005000000237487257,5426,10.100406646728516,10.100406646728516,0.0,130.14549255371094,130.14549255371094,0.0,9.928102493286133,161.19281005859375,9.928102493286133,161.19281005859375,0.0,0.0
201.0,0.0005000000237487257,5453,,,,132.50369262695312,132.50369262695312,0.0,9.926025390625,161.41815185546875,9.926025390625,161.41815185546875,0.0,0.0
202.0,0.0005000000237487257,5480,10.004910469055176,10.004910469055176,0.0,131.49209594726562,131.49209594726562,0.0,9.852367401123047,158.75575256347656,9.852367401123047,158.75575256347656,0.0,0.0
203.0,0.0005000000237487257,5507,,,,130.3667755126953,130.3667755126953,0.0,9.811670303344727,157.19761657714844,9.811670303344727,157.19761657714844,0.0,0.0
204.0,0.0005000000237487257,5534,10.131017684936523,10.131017684936523,0.0,130.3673553466797,130.3673553466797,0.0,9.973066329956055,162.662841796875,9.973066329956055,162.662841796875,0.0,0.0
205.0,0.0005000000237487257,5561,,,,132.40528869628906,132.40528869628906,0.0,9.911092758178711,160.49432373046875,9.911092758178711,160.49432373046875,0.0,0.0
206.0,0.0005000000237487257,5588,10.006776809692383,10.006776809692383,0.0,130.24095153808594,130.24095153808594,0.0,9.870878219604492,159.413330078125,9.870878219604492,159.413330078125,0.0,0.0
207.0,0.0005000000237487257,5615,,,,130.0552978515625,130.0552978515625,0.0,9.877565383911133,159.31588745117188,9.877565383911133,159.31588745117188,0.0,0.0
208.0,0.0005000000237487257,5642,9.880997657775879,9.880997657775879,0.0,129.48252868652344,129.48252868652344,0.0,9.745943069458008,154.73294067382812,9.745943069458008,154.73294067382812,0.0,0.0
209.0,0.0005000000237487257,5669,,,,128.01307678222656,128.01307678222656,0.0,9.773712158203125,156.27537536621094,9.773712158203125,156.27537536621094,0.0,0.0
210.0,0.0005000000237487257,5696,9.885159492492676,9.885159492492676,0.0,127.93233489990234,127.93233489990234,0.0,9.742961883544922,155.14242553710938,9.742961883544922,155.14242553710938,0.0,0.0
211.0,0.0005000000237487257,5723,,,,128.3729248046875,128.3729248046875,0.0,9.810220718383789,157.64013671875,9.810220718383789,157.64013671875,0.0,0.0
212.0,0.0005000000237487257,5750,9.910629272460938,9.910629272460938,0.0,128.3884735107422,128.3884735107422,0.0,9.756589889526367,155.5826873779297,9.756589889526367,155.5826873779297,0.0,0.0
213.0,0.0005000000237487257,5777,,,,128.5867919921875,128.5867919921875,0.0,9.766799926757812,155.50096130371094,9.766799926757812,155.50096130371094,0.0,0.0
214.0,0.0005000000237487257,5804,9.976966857910156,9.976966857910156,0.0,128.51458740234375,128.51458740234375,0.0,9.8359375,158.0180206298828,9.8359375,158.0180206298828,0.0,0.0
215.0,0.0005000000237487257,5831,,,,128.5523681640625,128.5523681640625,0.0,9.743846893310547,155.8380126953125,9.743846893310547,155.8380126953125,0.0,0.0
216.0,0.0005000000237487257,5858,9.850204467773438,9.850204467773438,0.0,127.25366973876953,127.25366973876953,0.0,9.735027313232422,154.87326049804688,9.735027313232422,154.87326049804688,0.0,0.0
217.0,0.0005000000237487257,5885,,,,126.66861724853516,126.66861724853516,0.0,9.716118812561035,154.615234375,9.716118812561035,154.615234375,0.0,0.0
218.0,0.0005000000237487257,5912,9.856271743774414,9.856271743774414,0.0,126.64751434326172,126.64751434326172,0.0,9.75039291381836,155.40513610839844,9.75039291381836,155.40513610839844,0.0,0.0
219.0,0.0005000000237487257,5939,,,,127.07295227050781,127.07295227050781,0.0,9.8101806640625,157.31396484375,9.8101806640625,157.31396484375,0.0,0.0
220.0,0.0005000000237487257,5966,9.820062637329102,9.820062637329102,0.0,127.7078857421875,127.7078857421875,0.0,9.655961990356445,152.68563842773438,9.655961990356445,152.68563842773438,0.0,0.0
221.0,0.0005000000237487257,5993,,,,126.94214630126953,126.94214630126953,0.0,9.789600372314453,156.4082794189453,9.789600372314453,156.4082794189453,0.0,0.0
222.0,0.0005000000237487257,6020,9.846715927124023,9.846715927124023,0.0,126.00183868408203,126.00183868408203,0.0,9.696977615356445,153.59226989746094,9.696977615356445,153.59226989746094,0.0,0.0
223.0,0.0005000000237487257,6047,,,,126.9459457397461,126.9459457397461,0.0,9.725730895996094,154.67214965820312,9.725730895996094,154.67214965820312,0.0,0.0
224.0,0.0005000000237487257,6074,9.815892219543457,9.815892219543457,0.0,125.16683197021484,125.16683197021484,0.0,9.65905475616455,152.72055053710938,9.65905475616455,152.72055053710938,0.0,0.0
225.0,0.0005000000237487257,6101,,,,125.92534637451172,125.92534637451172,0.0,9.707507133483887,154.38551330566406,9.707507133483887,154.38551330566406,0.0,0.0
226.0,0.0005000000237487257,6128,9.799650192260742,9.799650192260742,0.0,125.34081268310547,125.34081268310547,0.0,9.65170669555664,152.69326782226562,9.65170669555664,152.69326782226562,0.0,0.0
227.0,0.0005000000237487257,6155,,,,125.4205551147461,125.4205551147461,0.0,9.634997367858887,152.16790771484375,9.634997367858887,152.16790771484375,0.0,0.0
228.0,0.0005000000237487257,6182,9.837347030639648,9.837347030639648,0.0,124.3436279296875,124.3436279296875,0.0,9.657552719116211,152.81838989257812,9.657552719116211,152.81838989257812,0.0,0.0
229.0,0.0005000000237487257,6209,,,,124.66485595703125,124.66485595703125,0.0,9.693201065063477,153.67022705078125,9.693201065063477,153.67022705078125,0.0,0.0
230.0,0.0005000000237487257,6236,9.802282333374023,9.802282333374023,0.0,126.8763198852539,126.8763198852539,0.0,9.71138858795166,154.5193328857422,9.71138858795166,154.5193328857422,0.0,0.0
231.0,0.0005000000237487257,6263,,,,124.99324035644531,124.99324035644531,0.0,9.624076843261719,151.56741333007812,9.624076843261719,151.56741333007812,0.0,0.0
232.0,0.0005000000237487257,6290,9.800201416015625,9.800201416015625,0.0,123.08511352539062,123.08511352539062,0.0,9.621694564819336,151.4513702392578,9.621694564819336,151.4513702392578,0.0,0.0
233.0,0.0005000000237487257,6317,,,,123.61934661865234,123.61934661865234,0.0,9.637527465820312,152.1785888671875,9.637527465820312,152.1785888671875,0.0,0.0
234.0,0.0005000000237487257,6344,9.718969345092773,9.718969345092773,0.0,123.22647857666016,123.22647857666016,0.0,9.587652206420898,150.47576904296875,9.587652206420898,150.47576904296875,0.0,0.0
235.0,0.0005000000237487257,6371,,,,123.18952941894531,123.18952941894531,0.0,9.589723587036133,150.37890625,9.589723587036133,150.37890625,0.0,0.0
236.0,0.0005000000237487257,6398,9.683173179626465,9.683173179626465,0.0,123.7298583984375,123.7298583984375,0.0,9.568426132202148,149.93719482421875,9.568426132202148,149.93719482421875,0.0,0.0
237.0,0.0005000000237487257,6425,,,,121.8104248046875,121.8104248046875,0.0,9.570289611816406,150.0522918701172,9.570289611816406,150.0522918701172,0.0,0.0
238.0,0.0005000000237487257,6452,9.70343017578125,9.70343017578125,0.0,121.8739013671875,121.8739013671875,0.0,9.591547012329102,150.8541717529297,9.591547012329102,150.8541717529297,0.0,0.0
239.0,0.0005000000237487257,6479,,,,124.95914459228516,124.95914459228516,0.0,9.699480056762695,153.45733642578125,9.699480056762695,153.45733642578125,0.0,0.0
240.0,0.0005000000237487257,6506,9.698640823364258,9.698640823364258,0.0,123.36527252197266,123.36527252197266,0.0,9.566375732421875,150.5209503173828,9.566375732421875,150.5209503173828,0.0,0.0
241.0,0.0005000000237487257,6533,,,,121.46221923828125,121.46221923828125,0.0,9.635847091674805,152.09629821777344,9.635847091674805,152.09629821777344,0.0,0.0
242.0,0.0005000000237487257,6560,9.697843551635742,9.697843551635742,0.0,122.55420684814453,122.55420684814453,0.0,9.537165641784668,148.8681640625,9.537165641784668,148.8681640625,0.0,0.0
243.0,0.0005000000237487257,6587,,,,121.1238784790039,121.1238784790039,0.0,9.60254192352295,151.3429718017578,9.60254192352295,151.3429718017578,0.0,0.0
244.0,0.0005000000237487257,6614,9.71743392944336,9.71743392944336,0.0,121.96241760253906,121.96241760253906,0.0,9.621190071105957,151.7721710205078,9.621190071105957,151.7721710205078,0.0,0.0
245.0,0.0005000000237487257,6641,,,,121.56210327148438,121.56210327148438,0.0,9.613422393798828,151.15475463867188,9.613422393798828,151.15475463867188,0.0,0.0
246.0,0.0005000000237487257,6668,9.74221134185791,9.74221134185791,0.0,121.94773864746094,121.94773864746094,0.0,9.604549407958984,150.64349365234375,9.604549407958984,150.64349365234375,0.0,0.0
247.0,0.0005000000237487257,6695,,,,121.61299896240234,121.61299896240234,0.0,9.582690238952637,150.9403076171875,9.582690238952637,150.9403076171875,0.0,0.0
248.0,0.0005000000237487257,6722,9.713127136230469,9.713127136230469,0.0,121.27339935302734,121.27339935302734,0.0,9.547435760498047,149.80990600585938,9.547435760498047,149.80990600585938,0.0,0.0
249.0,0.0005000000237487257,6749,,,,120.29544830322266,120.29544830322266,0.0,9.48932933807373,147.3526611328125,9.48932933807373,147.3526611328125,0.0,0.0
250.0,0.0005000000237487257,6776,9.6829195022583,9.6829195022583,0.0,120.17906188964844,120.17906188964844,0.0,9.546415328979492,149.69244384765625,9.546415328979492,149.69244384765625,0.0,0.0
251.0,0.0005000000237487257,6803,,,,121.21897888183594,121.21897888183594,0.0,9.555254936218262,149.85562133789062,9.555254936218262,149.85562133789062,0.0,0.0
252.0,0.0005000000237487257,6830,9.59749984741211,9.59749984741211,0.0,121.95687103271484,121.95687103271484,0.0,9.457260131835938,146.732177734375,9.457260131835938,146.732177734375,0.0,0.0
253.0,0.0005000000237487257,6857,,,,119.27555084228516,119.27555084228516,0.0,9.501163482666016,147.9912109375,9.501163482666016,147.9912109375,0.0,0.0
254.0,0.0005000000237487257,6884,9.64099407196045,9.64099407196045,0.0,119.56450653076172,119.56450653076172,0.0,9.49797248840332,147.989501953125,9.49797248840332,147.989501953125,0.0,0.0
255.0,0.0005000000237487257,6911,,,,118.93226623535156,118.93226623535156,0.0,9.468206405639648,147.11532592773438,9.468206405639648,147.11532592773438,0.0,0.0
256.0,0.0005000000237487257,6938,9.586445808410645,9.586445808410645,0.0,118.52488708496094,118.52488708496094,0.0,9.455877304077148,146.53109741210938,9.455877304077148,146.53109741210938,0.0,0.0
257.0,0.0005000000237487257,6965,,,,120.06790161132812,120.06790161132812,0.0,9.585861206054688,150.17160034179688,9.585861206054688,150.17160034179688,0.0,0.0
258.0,0.0005000000237487257,6992,9.641950607299805,9.641950607299805,0.0,120.0997543334961,120.0997543334961,0.0,9.513402938842773,147.95779418945312,9.513402938842773,147.95779418945312,0.0,0.0
259.0,0.0005000000237487257,7019,,,,120.59654235839844,120.59654235839844,0.0,9.586000442504883,149.88829040527344,9.586000442504883,149.88829040527344,0.0,0.0
260.0,0.0005000000237487257,7046,9.611987113952637,9.611987113952637,0.0,120.33997344970703,120.33997344970703,0.0,9.55212688446045,149.19342041015625,9.55212688446045,149.19342041015625,0.0,0.0
261.0,0.0005000000237487257,7073,,,,119.89854431152344,119.89854431152344,0.0,9.506982803344727,148.05050659179688,9.506982803344727,148.05050659179688,0.0,0.0
262.0,0.0005000000237487257,7100,9.558826446533203,9.558826446533203,0.0,119.74308013916016,119.74308013916016,0.0,9.474390029907227,147.05979919433594,9.474390029907227,147.05979919433594,0.0,0.0
263.0,0.0005000000237487257,7127,,,,118.48265075683594,118.48265075683594,0.0,9.439067840576172,146.37545776367188,9.439067840576172,146.37545776367188,0.0,0.0
264.0,0.0005000000237487257,7154,9.609451293945312,9.609451293945312,0.0,118.01571655273438,118.01571655273438,0.0,9.489255905151367,147.416748046875,9.489255905151367,147.416748046875,0.0,0.0
265.0,0.0005000000237487257,7181,,,,119.0091781616211,119.0091781616211,0.0,9.453131675720215,146.55804443359375,9.453131675720215,146.55804443359375,0.0,0.0
266.0,0.0005000000237487257,7208,9.559222221374512,9.559222221374512,0.0,117.51200103759766,117.51200103759766,0.0,9.445636749267578,146.63229370117188,9.445636749267578,146.63229370117188,0.0,0.0
267.0,0.0005000000237487257,7235,,,,116.86771392822266,116.86771392822266,0.0,9.41496467590332,145.16477966308594,9.41496467590332,145.16477966308594,0.0,0.0
268.0,0.0005000000237487257,7262,9.611307144165039,9.611307144165039,0.0,117.66970825195312,117.66970825195312,0.0,9.509581565856934,147.97610473632812,9.509581565856934,147.97610473632812,0.0,0.0
269.0,0.0005000000237487257,7289,,,,118.09204864501953,118.09204864501953,0.0,9.464781761169434,146.9405517578125,9.464781761169434,146.9405517578125,0.0,0.0
270.0,0.0005000000237487257,7316,9.520150184631348,9.520150184631348,0.0,118.00775909423828,118.00775909423828,0.0,9.442083358764648,146.01788330078125,9.442083358764648,146.01788330078125,0.0,0.0
271.0,0.0005000000237487257,7343,,,,116.49478912353516,116.49478912353516,0.0,9.481714248657227,147.30914306640625,9.481714248657227,147.30914306640625,0.0,0.0
272.0,0.0005000000237487257,7370,9.554804801940918,9.554804801940918,0.0,118.4022445678711,118.4022445678711,0.0,9.382379531860352,145.12217712402344,9.382379531860352,145.12217712402344,0.0,0.0
273.0,0.0005000000237487257,7397,,,,119.94175720214844,119.94175720214844,0.0,9.534011840820312,149.3640594482422,9.534011840820312,149.3640594482422,0.0,0.0
274.0,0.0005000000237487257,7424,9.433555603027344,9.433555603027344,0.0,117.26885986328125,117.26885986328125,0.0,9.34017562866211,143.68301391601562,9.34017562866211,143.68301391601562,0.0,0.0
275.0,0.0005000000237487257,7451,,,,115.56370544433594,115.56370544433594,0.0,9.350061416625977,143.73028564453125,9.350061416625977,143.73028564453125,0.0,0.0
276.0,0.0005000000237487257,7478,9.465328216552734,9.465328216552734,0.0,114.71131896972656,114.71131896972656,0.0,9.364978790283203,143.92494201660156,9.364978790283203,143.92494201660156,0.0,0.0
277.0,0.0005000000237487257,7505,,,,115.74164581298828,115.74164581298828,0.0,9.426780700683594,145.98220825195312,9.426780700683594,145.98220825195312,0.0,0.0
278.0,0.0005000000237487257,7532,9.692716598510742,9.692716598510742,0.0,116.76524353027344,116.76524353027344,0.0,9.584285736083984,150.35409545898438,9.584285736083984,150.35409545898438,0.0,0.0
279.0,0.0005000000237487257,7559,,,,116.81147003173828,116.81147003173828,0.0,9.36244010925293,143.48995971679688,9.36244010925293,143.48995971679688,0.0,0.0
280.0,0.0005000000237487257,7586,9.451674461364746,9.451674461364746,0.0,114.82363891601562,114.82363891601562,0.0,9.351770401000977,143.00177001953125,9.351770401000977,143.00177001953125,0.0,0.0
281.0,0.0005000000237487257,7613,,,,116.00598907470703,116.00598907470703,0.0,9.351690292358398,143.55995178222656,9.351690292358398,143.55995178222656,0.0,0.0
282.0,0.0005000000237487257,7640,9.483463287353516,9.483463287353516,0.0,115.2693862915039,115.2693862915039,0.0,9.38469409942627,144.7112579345703,9.38469409942627,144.7112579345703,0.0,0.0
283.0,0.0005000000237487257,7667,,,,116.53321075439453,116.53321075439453,0.0,9.412757873535156,145.70523071289062,9.412757873535156,145.70523071289062,0.0,0.0
284.0,0.0005000000237487257,7694,9.447582244873047,9.447582244873047,0.0,115.63384246826172,115.63384246826172,0.0,9.353002548217773,143.37246704101562,9.353002548217773,143.37246704101562,0.0,0.0
285.0,0.0005000000237487257,7721,,,,114.66986846923828,114.66986846923828,0.0,9.316766738891602,142.53797912597656,9.316766738891602,142.53797912597656,0.0,0.0
286.0,0.0005000000237487257,7748,9.424919128417969,9.424919128417969,0.0,113.54594421386719,113.54594421386719,0.0,9.318817138671875,142.65753173828125,9.318817138671875,142.65753173828125,0.0,0.0
287.0,0.0005000000237487257,7775,,,,114.0848617553711,114.0848617553711,0.0,9.362939834594727,143.8522186279297,9.362939834594727,143.8522186279297,0.0,0.0
288.0,0.0005000000237487257,7802,9.495599746704102,9.495599746704102,0.0,114.89533996582031,114.89533996582031,0.0,9.385372161865234,144.13558959960938,9.385372161865234,144.13558959960938,0.0,0.0
289.0,0.0005000000237487257,7829,,,,114.13111877441406,114.13111877441406,0.0,9.308137893676758,142.32498168945312,9.308137893676758,142.32498168945312,0.0,0.0
290.0,0.0005000000237487257,7856,9.464814186096191,9.464814186096191,0.0,113.91527557373047,113.91527557373047,0.0,9.392562866210938,144.49746704101562,9.392562866210938,144.49746704101562,0.0,0.0
291.0,0.0005000000237487257,7883,,,,114.29410552978516,114.29410552978516,0.0,9.411786079406738,145.0467529296875,9.411786079406738,145.0467529296875,0.0,0.0
292.0,0.0005000000237487257,7910,9.43929386138916,9.43929386138916,0.0,114.4510269165039,114.4510269165039,0.0,9.317123413085938,142.607666015625,9.317123413085938,142.607666015625,0.0,0.0
293.0,0.0005000000237487257,7937,,,,113.25546264648438,113.25546264648438,0.0,9.25352954864502,140.59107971191406,9.25352954864502,140.59107971191406,0.0,0.0
294.0,0.0005000000237487257,7964,9.420798301696777,9.420798301696777,0.0,113.74999237060547,113.74999237060547,0.0,9.337552070617676,142.86801147460938,9.337552070617676,142.86801147460938,0.0,0.0
295.0,0.0005000000237487257,7991,,,,113.76407623291016,113.76407623291016,0.0,9.2828369140625,141.69915771484375,9.2828369140625,141.69915771484375,0.0,0.0
296.0,0.0005000000237487257,8018,9.503485679626465,9.503485679626465,0.0,114.47381591796875,114.47381591796875,0.0,9.363494873046875,144.43612670898438,9.363494873046875,144.43612670898438,0.0,0.0
297.0,0.0005000000237487257,8045,,,,114.30619812011719,114.30619812011719,0.0,9.5034761428833,147.95497131347656,9.5034761428833,147.95497131347656,0.0,0.0
298.0,0.0005000000237487257,8072,9.413249969482422,9.413249969482422,0.0,115.20782470703125,115.20782470703125,0.0,9.290560722351074,141.98171997070312,9.290560722351074,141.98171997070312,0.0,0.0
299.0,0.0005000000237487257,8099,,,,112.63990020751953,112.63990020751953,0.0,9.351680755615234,143.5364990234375,9.351680755615234,143.5364990234375,0.0,0.0
300.0,0.0005000000237487257,8126,9.397588729858398,9.397588729858398,0.0,112.36344146728516,112.36344146728516,0.0,9.288405418395996,141.54251098632812,9.288405418395996,141.54251098632812,0.0,0.0
301.0,0.0005000000237487257,8153,,,,113.1832046508789,113.1832046508789,0.0,9.423263549804688,145.47569274902344,9.423263549804688,145.47569274902344,0.0,0.0
302.0,0.0005000000237487257,8180,9.424947738647461,9.424947738647461,0.0,114.51531982421875,114.51531982421875,0.0,9.330458641052246,143.019775390625,9.330458641052246,143.019775390625,0.0,0.0
303.0,0.0005000000237487257,8207,,,,112.73503875732422,112.73503875732422,0.0,9.28857135772705,141.8276824951172,9.28857135772705,141.8276824951172,0.0,0.0
304.0,0.0005000000237487257,8234,9.340383529663086,9.340383529663086,0.0,111.69965362548828,111.69965362548828,0.0,9.243669509887695,140.40199279785156,9.243669509887695,140.40199279785156,0.0,0.0
305.0,0.0005000000237487257,8261,,,,111.79244232177734,111.79244232177734,0.0,9.27149772644043,141.09957885742188,9.27149772644043,141.09957885742188,0.0,0.0
306.0,0.0005000000237487257,8288,9.389885902404785,9.389885902404785,0.0,111.72383880615234,111.72383880615234,0.0,9.300957679748535,141.74575805664062,9.300957679748535,141.74575805664062,0.0,0.0
307.0,0.0005000000237487257,8315,,,,111.83308410644531,111.83308410644531,0.0,9.24951171875,140.42466735839844,9.24951171875,140.42466735839844,0.0,0.0
308.0,0.0005000000237487257,8342,9.331197738647461,9.331197738647461,0.0,111.6796875,111.6796875,0.0,9.207952499389648,139.105224609375,9.207952499389648,139.105224609375,0.0,0.0
309.0,0.0005000000237487257,8369,,,,110.4971694946289,110.4971694946289,0.0,9.235841751098633,140.03875732421875,9.235841751098633,140.03875732421875,0.0,0.0
310.0,0.0005000000237487257,8396,9.35680866241455,9.35680866241455,0.0,111.42327880859375,111.42327880859375,0.0,9.261589050292969,141.04940795898438,9.261589050292969,141.04940795898438,0.0,0.0
311.0,0.0005000000237487257,8423,,,,112.25770568847656,112.25770568847656,0.0,9.237911224365234,140.5521240234375,9.237911224365234,140.5521240234375,0.0,0.0
312.0,0.0005000000237487257,8450,9.311273574829102,9.311273574829102,0.0,112.03604125976562,112.03604125976562,0.0,9.205798149108887,139.47203063964844,9.205798149108887,139.47203063964844,0.0,0.0
